san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
auglbckammay11	762230	300x250	1183	32	0	0	0.01	2011-08-04	2011-08-03	1	1
auglbckammay11	792439	300x250	79	14	0	0	0.01	2011-08-08	2011-07-21	18	1
auglbckammay11	792790	300x250	87	17	0	0	0.01	2011-08-12	2011-07-14	29	1
auglbckammay11	733796	160x600	1	41	0	0	0.01	2011-08-02	2011-07-22	11	1
auglbckammay11	770045	160x600	87	12	0	0	0.01	2011-08-06	2011-07-15	22	1
auglbckammay11	799383	160x600	87	31	0	0	0.01	2011-08-08	2011-07-14	25	1
auglbckammay11	789061	728x90	78	77	0	0	0.01	2011-08-06	2011-07-13	24	1
auglbckammay11	781762	728x90	87	13	0	0	0.01	2011-07-28	2011-07-20	8	1
auglbckammay11	789516	300x250	1183	14	0	0	0.01	2011-08-06	2011-07-18	19	1
auglbckammay11	800540	728x90	1183	1002	0	0	0.01	2011-11-30	2011-07-15	138	1
auglbckammay11	773841	160x600	1236	14	0	0	0.01	2011-08-12	2011-07-29	14	1
auglbckammay11	796831	300x250	87	7	0	0	0.01	2011-08-10	2011-07-21	20	1
auglbckammay11	734865	728x90	82	27	0	0	0.01	2011-08-12	2011-07-18	25	1
auglbckammay11	769658	728x90	1236	41	0	0	0.01	2011-08-09	2011-07-22	18	1
auglbckammay11	770455	728x90	1183	139	0	0	0.01	2011-08-12	2011-07-27	16	1
auglbckammay11	808215	160x600	1183	21	0	0	0.01	2011-08-11	2011-07-19	23	1
auglbckammay11	796555	300x250	1183	142	0	0	0.01	2011-08-11	2011-07-25	17	1
auglbckammay11	796951	728x90	87	6	0	0	0.01	2011-08-11	2011-08-09	2	1
auglbckammay11	717825	160x600	67	37	0	0	0.01	2011-08-10	2011-07-14	27	1
auglbckammay11	784951	300x250	1183	15	0	0	0.01	2011-08-11	2011-07-15	27	1
auglbckammay11	721489	728x90	83	42	0	0	0.01	2011-08-11	2011-07-25	17	1
auglbckammay11	797750	728x90	1183	27	0	0	0.01	2011-08-06	2011-07-14	23	1
auglbckammay11	786901	728x90	1183	30	0	0	0.01	2011-08-08	2011-07-14	25	1
auglbckammay11	781177	300x250	1183	39	0	0	0.01	2011-08-05	2011-07-14	22	1
auglbckammay11	789533	300x250	1183	16	0	0	0.01	2011-08-11	2011-07-19	23	1
auglbckammay11	755391	300x250	1183	6	0	0	0.01	2011-08-11	2011-08-09	2	1
auglbckammay11	806992	300x250	1183	15	0	0	0.01	2011-07-30	2011-07-13	17	1
auglbckammay11	773871	728x90	1235	144	0	0	0.01	2011-08-08	2011-07-13	26	1
auglbckammay11	715547	300x250	87	16	0	0	0.01	2011-08-11	2011-07-14	28	1
auglbckammay11	777230	160x600	1183	10	0	0	0.01	2011-07-28	2011-07-28	0	1
auglbckammay11	787238	728x90	87	48	0	0	0.01	2011-08-09	2011-07-14	26	1
auglbckammay11	741055	300x250	1	19	0	0	0.01	2011-08-04	2011-07-29	6	1
auglbckammay11	794417	300x250	87	39	0	0	0.01	2011-08-10	2011-07-22	19	1
auglbckammay11	794869	728x90	1235	10	0	0	0.01	2011-08-05	2011-07-14	22	1
auglbckammay11	800699	728x90	1183	58	0	0	0.01	2011-08-12	2011-07-13	30	1
auglbckammay11	801809	300x250	87	62	0	0	0.01	2011-08-11	2011-07-15	27	1
auglbckammay11	691866	300x250	1	35	0	0	0.01	2011-08-08	2011-07-18	21	1
auglbckammay11	797791	300x250	87	15	0	0	0.01	2011-07-28	2011-07-19	9	1
auglbckammay11	777825	300x250	1183	35	1	0	0.01	2011-08-11	2011-08-01	10	1
auglbckammay11	792829	728x90	1183	23	0	0	0.01	2011-08-09	2011-07-17	23	1
auglbckammay11	778919	300x250	65	464	0	0	0.01	2011-08-11	2011-07-14	28	1
auglbckammay11	798831	300x250	87	20	0	0	0.01	2011-08-01	2011-07-28	4	1
auglbckammay11	739855	300x250	1	20	0	0	0.01	2011-08-09	2011-08-04	5	1
auglbckammay11	779338	300x250	1235	27	0	0	0.01	2011-08-08	2011-07-15	24	1
auglbckammay11	799954	300x250	1183	7	0	0	0.01	2011-07-31	2011-07-21	10	1
auglbckammay11	794916	300x250	83	193	0	0	0.01	2011-08-08	2011-07-13	26	1
auglbckammay11	789110	300x250	79	66	0	0	0.01	2011-08-12	2011-07-21	22	1
auglbckammay11	789559	728x90	87	10	0	0	0.01	2011-08-11	2011-07-24	18	1
auglbckammay11	755398	728x90	1183	6	0	0	0.01	2011-08-09	2011-08-09	0	1
auglbckammay11	773874	728x90	1183	30	0	0	0.01	2011-08-06	2011-07-13	24	1
auglbckammay11	801562	728x90	1183	6	0	0	0.01	2011-08-05	2011-07-14	22	1
auglbckammay11	774712	300x250	1183	125	0	0	0.01	2011-08-09	2011-07-18	22	1
auglbckammay11	804049	300x250	1183	158	0	0	0.02	2011-08-06	2011-07-26	11	1
auglbckammay11	786688	728x90	1183	30	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	805749	300x250	1183	67	1	0	0.02	2011-08-11	2011-08-08	3	1
auglbckammay11	789059	160x600	79	36	0	0	0.02	2011-08-05	2011-07-15	21	1
auglbckammay11	800717	728x90	87	95	0	0	0.02	2011-08-12	2011-07-25	18	1
auglbckammay11	804202	728x90	1183	106	0	0	0.02	2011-08-06	2011-07-20	17	1
auglbckammay11	778920	300x250	65	208	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	806518	300x250	1183	228	0	0	0.02	2011-08-12	2011-07-18	25	1
auglbckammay11	755402	300x250	1183	30	0	0	0.02	2011-08-12	2011-07-13	30	1
auglbckammay11	795920	160x600	1183	25	0	0	0.02	2011-08-11	2011-08-10	1	1
auglbckammay11	791270	728x90	1183	17	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	724588	300x250	1183	28	0	0	0.02	2011-08-08	2011-07-15	24	1
auglbckammay11	793109	728x90	1183	22	0	0	0.02	2011-08-04	2011-07-14	21	1
auglbckammay11	738993	300x250	1183	50	1	0	0.02	2011-07-29	2011-07-13	16	1
auglbckammay11	787286	728x90	1183	120	0	0	0.02	2011-08-06	2011-07-15	22	1
auglbckammay11	787913	160x600	1183	49	0	0	0.02	2011-08-11	2011-07-16	26	1
auglbckammay11	799755	300x250	1183	172	0	0	0.02	2011-08-11	2011-07-19	23	1
auglbckammay11	785157	300x250	1183	55	0	0	0.02	2011-08-10	2011-07-20	21	1
auglbckammay11	803985	728x90	1183	32	0	0	0.02	2011-08-11	2011-07-17	25	1
auglbckammay11	785924	300x250	82	170	0	0	0.02	2011-08-09	2011-07-19	21	1
auglbckammay11	770307	728x90	1236	15	0	0	0.02	2011-08-09	2011-07-29	11	1
auglbckammay11	800552	300x250	1183	121	0	0	0.02	2011-08-09	2011-07-19	21	1
auglbckammay11	801013	728x90	1183	91	0	0	0.02	2011-08-09	2011-07-19	21	1
auglbckammay11	774188	300x250	1183	27	0	0	0.02	2011-08-11	2011-07-28	14	1
auglbckammay11	757465	160x600	1183	18	0	0	0.02	2011-08-05	2011-08-04	1	1
auglbckammay11	760965	160x600	1	51	0	0	0.02	2011-08-05	2011-07-21	15	1
auglbckammay11	705001	728x90	1183	62	0	0	0.02	2011-08-12	2011-07-15	28	1
auglbckammay11	808246	160x600	87	23	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	761922	160x600	1183	208	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	716186	300x250	87	15	0	0	0.02	2011-08-03	2011-07-15	19	1
auglbckammay11	784757	160x600	1183	36	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	777366	468x60	1183	14	0	0	0.02	2011-08-06	2011-07-20	17	1
auglbckammay11	794747	300x250	87	6	0	0	0.02	2011-08-11	2011-07-21	21	1
auglbckammay11	783104	300x250	87	8	0	0	0.02	2011-08-11	2011-08-09	2	1
auglbckammay11	798725	160x600	1183	91	1	0	0.02	2011-08-10	2011-07-13	28	1
auglbckammay11	739393	300x250	1183	147	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	772808	300x250	1183	66	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	783759	728x90	1183	40	0	0	0.02	2011-08-11	2011-07-20	22	1
auglbckammay11	794344	300x250	1183	43	0	0	0.02	2011-08-05	2011-07-15	21	1
auglbckammay11	771008	160x600	1183	18	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	806527	120x600	1183	25	0	0	0.02	2011-10-21	2011-07-13	100	1
auglbckammay11	756974	300x250	1183	5	0	0	0.02	2011-08-09	2011-08-09	0	1
auglbckammay11	801098	300x250	87	40	0	0	0.02	2011-08-01	2011-07-21	11	1
auglbckammay11	775716	728x90	1183	112	0	0	0.02	2011-08-06	2011-07-14	23	1
auglbckammay11	786842	728x90	1183	55	0	0	0.02	2011-08-10	2011-07-13	28	1
auglbckammay11	794683	728x90	1183	19	0	0	0.02	2011-08-05	2011-08-05	0	1
auglbckammay11	800517	300x250	1183	26	0	0	0.02	2011-08-06	2011-08-05	1	1
auglbckammay11	804933	300x250	1183	158	0	0	0.02	2011-08-09	2011-07-19	21	1
auglbckammay11	807618	300x250	1183	70	0	0	0.02	2011-08-06	2011-07-13	24	1
auglbckammay11	780202	728x90	375	103	0	0	0.02	2011-08-09	2011-07-22	18	1
auglbckammay11	749113	300x250	1183	31	0	0	0.02	2011-08-04	2011-07-15	20	1
auglbckammay11	772926	300x250	87	14	0	0	0.02	2011-08-11	2011-07-18	24	1
auglbckammay11	795850	160x600	1235	27	0	0	0.02	2011-08-11	2011-07-28	14	1
auglbckammay11	784799	468x60	1183	81	0	0	0.02	2011-08-06	2011-07-14	23	1
auglbckammay11	795237	728x90	79	149	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	755603	160x600	1	131	0	0	0.02	2011-08-08	2011-07-16	23	1
auglbckammay11	807621	300x250	1183	158	0	0	0.02	2011-08-11	2011-07-26	16	1
auglbckammay11	796554	728x90	1183	53	0	0	0.02	2011-08-05	2011-07-14	22	1
auglbckammay11	785923	160x600	81	482	0	0	0.02	2011-08-12	2011-07-24	19	1
auglbckammay11	787501	728x90	1183	36	0	0	0.02	2011-08-10	2011-07-19	22	1
auglbckammay11	793881	728x90	1183	22	0	0	0.02	2011-08-06	2011-07-14	23	1
auglbckammay11	770710	728x90	1183	43	0	0	0.02	2011-08-06	2011-07-19	18	1
auglbckammay11	794916	300x250	79	69	0	0	0.02	2011-08-09	2011-07-19	21	1
auglbckammay11	773034	300x250	1183	165	0	0	0.02	2011-11-25	2011-06-08	170	2
auglbckammay11	805232	300x250	1183	34	0	0	0.02	2011-08-01	2011-08-01	0	1
auglbckammay11	772400	728x90	87	109	0	0	0.02	2011-08-02	2011-07-13	20	1
auglbckammay11	707269	728x90	1183	19	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	808318	728x90	1183	72	0	0	0.02	2011-08-08	2011-07-14	25	1
auglbckammay11	796964	468x60	1183	96	0	0	0.02	2011-10-20	2011-07-14	98	1
auglbckammay11	786476	300x250	1183	25	0	0	0.02	2011-08-05	2011-07-29	7	1
auglbckammay11	806511	728x90	1183	31	0	0	0.02	2011-08-04	2011-07-17	18	1
auglbckammay11	774710	728x90	1183	15	0	0	0.02	2011-08-11	2011-07-15	27	1
auglbckammay11	776606	728x90	1183	32	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	763716	300x250	1183	106	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	803871	728x90	87	108	0	0	0.02	2011-08-12	2011-07-13	30	1
auglbckammay11	804048	728x90	1183	66	0	0	0.02	2011-08-08	2011-07-18	21	1
auglbckammay11	778656	728x90	81	45	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	799303	300x250	1183	64	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	805747	728x90	1183	65	0	0	0.02	2011-08-08	2011-08-06	2	1
auglbckammay11	748041	300x250	1232	28	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	771258	728x90	1183	81	0	0	0.02	2011-08-09	2011-07-13	27	1
auglbckammay11	782734	300x250	78	41	0	0	0.02	2011-08-12	2011-07-18	25	1
auglbckammay11	774456	300x250	1236	52	0	0	0.02	2011-07-28	2011-07-14	14	1
auglbckammay11	790584	300x250	1183	65	0	0	0.02	2011-08-04	2011-07-14	21	1
auglbckammay11	790850	728x90	1183	24	0	0	0.02	2011-08-12	2011-07-22	21	1
auglbckammay11	763097	728x90	85	98	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	792835	728x90	375	36	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	798833	728x90	87	25	0	0	0.02	2011-08-11	2011-07-24	18	1
auglbckammay11	755399	300x250	1183	25	0	0	0.02	2011-08-11	2011-07-19	23	1
auglbckammay11	800548	160x600	1183	422	10	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	757428	300x250	1183	27	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	796903	300x250	79	65	0	0	0.02	2011-08-09	2011-07-23	17	1
auglbckammay11	802243	160x600	1183	96	0	0	0.02	2011-08-11	2011-07-18	24	1
auglbckammay11	740555	728x90	1183	22	0	0	0.02	2011-07-31	2011-07-28	3	1
auglbckammay11	799276	300x250	1183	123	0	0	0.02	2011-08-10	2011-07-13	28	1
auglbckammay11	793908	160x600	87	15	0	0	0.02	2011-08-12	2011-07-19	24	1
auglbckammay11	788371	300x250	1235	170	0	0	0.02	2011-08-11	2011-07-17	25	1
auglbckammay11	780714	300x250	1183	11	0	0	0.02	2011-08-11	2011-07-25	17	1
auglbckammay11	760964	160x600	87	14	0	0	0.02	2011-08-06	2011-07-17	20	1
auglbckammay11	802545	160x600	1183	36	0	0	0.02	2011-08-11	2011-07-21	21	1
auglbckammay11	777282	300x250	1183	20	0	0	0.02	2011-08-06	2011-07-13	24	1
auglbckammay11	769841	728x90	1183	54	0	0	0.02	2011-08-06	2011-07-13	24	1
auglbckammay11	784748	160x600	1236	43	0	0	0.02	2011-08-10	2011-07-27	14	1
auglbckammay11	796979	120x600	1183	44	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	800283	728x90	1183	104	0	0	0.02	2011-08-02	2011-07-13	20	1
auglbckammay11	801018	160x600	1183	270	0	0	0.02	2011-08-09	2011-07-15	25	1
auglbckammay11	802009	160x600	68	183	0	0	0.02	2011-08-10	2011-07-18	23	1
auglbckammay11	785762	160x600	1183	53	0	0	0.02	2011-08-08	2011-07-16	23	1
auglbckammay11	777641	728x90	1183	17	0	0	0.02	2011-08-10	2011-07-19	22	1
auglbckammay11	804101	160x600	1183	46	0	0	0.02	2011-08-08	2011-07-13	26	1
auglbckammay11	731610	728x90	1183	17	0	0	0.02	2011-08-02	2011-07-25	8	1
auglbckammay11	798724	728x90	1183	34	0	0	0.02	2011-08-10	2011-07-13	28	1
auglbckammay11	743067	728x90	1	8	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	790150	728x90	1183	38	0	0	0.02	2011-08-09	2011-08-09	0	1
auglbckammay11	757170	728x90	1236	8	0	0	0.02	2011-07-28	2011-07-28	0	1
auglbckammay11	719503	300x250	1183	38	0	0	0.02	2011-08-11	2011-07-28	14	1
auglbckammay11	743832	728x90	78	110	0	0	0.02	2011-08-12	2011-07-17	26	1
auglbckammay11	782464	300x250	1183	11	0	0	0.02	2011-07-23	2011-07-14	9	1
auglbckammay11	705487	300x250	1183	33	0	0	0.02	2011-08-06	2011-07-13	24	1
auglbckammay11	797740	300x250	1183	56	0	0	0.02	2011-08-09	2011-07-18	22	1
auglbckammay11	800801	728x90	87	34	0	0	0.02	2011-08-12	2011-07-30	13	1
auglbckammay11	786622	728x90	1183	41	0	0	0.02	2011-07-17	2011-07-14	3	1
auglbckammay11	788453	160x600	87	53	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	682779	120x600	1	42	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	802102	728x90	65	38	0	0	0.02	2011-08-09	2011-07-18	22	1
auglbckammay11	796487	728x90	1235	139	0	0	0.02	2011-08-08	2011-07-14	25	1
auglbckammay11	790724	728x90	1183	334	0	0	0.02	2011-08-08	2011-07-13	26	1
auglbckammay11	717506	728x90	1183	23	0	0	0.02	2011-08-09	2011-07-23	17	1
auglbckammay11	792024	160x600	1183	31	0	0	0.02	2011-08-08	2011-07-14	25	1
auglbckammay11	748418	300x250	1	108	0	0	0.02	2011-08-10	2011-07-18	23	1
auglbckammay11	772903	300x250	1236	4	0	0	0.02	2011-07-28	2011-07-28	0	1
auglbckammay11	803296	160x600	1183	54	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	770179	728x90	1183	64	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	756999	728x90	1183	38	0	0	0.02	2011-08-06	2011-07-14	23	1
auglbckammay11	796512	160x600	87	16	0	0	0.02	2011-08-10	2011-07-17	24	1
auglbckammay11	777723	300x250	1183	32	0	0	0.02	2011-08-06	2011-07-14	23	1
auglbckammay11	798400	300x250	1183	43	0	0	0.02	2011-07-30	2011-07-21	9	1
auglbckammay11	798791	728x90	1183	71	0	0	0.02	2011-08-08	2011-07-14	25	1
auglbckammay11	805400	728x90	1183	78	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	780602	300x250	87	15	0	0	0.02	2011-08-11	2011-07-17	25	1
auglbckammay11	799881	300x250	1183	103	0	0	0.02	2011-08-11	2011-07-13	29	1
auglbckammay11	749464	300x250	1183	65	0	0	0.02	2011-08-04	2011-07-14	21	1
auglbckammay11	794916	300x250	78	162	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	756438	160x600	1183	26	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	776589	300x250	1183	23	0	0	0.02	2011-08-09	2011-07-18	22	1
auglbckammay11	763475	728x90	1	248	0	0	0.02	2011-08-08	2011-07-13	26	1
auglbckammay11	722927	728x90	1183	157	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	787236	300x250	87	60	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	779863	160x600	1183	25	0	0	0.02	2011-08-08	2011-08-04	4	1
auglbckammay11	799300	300x250	1183	38	0	0	0.02	2011-08-11	2011-07-25	17	1
auglbckammay11	747846	728x90	1	61	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	751385	728x90	1	9	0	0	0.02	2011-08-11	2011-08-04	7	1
auglbckammay11	806255	300x250	1183	49	0	0	0.02	2011-08-05	2011-07-27	9	1
auglbckammay11	803005	728x90	1183	56	0	0	0.02	2011-08-12	2011-07-22	21	1
auglbckammay11	795866	728x90	1183	23	0	0	0.02	2011-07-19	2011-07-14	5	1
auglbckammay11	200843	728x90	1183	21	0	0	0.02	2011-07-31	2011-07-28	3	1
auglbckammay11	720833	300x250	81	16	0	0	0.02	2011-07-19	2011-07-14	5	1
auglbckammay11	778143	300x250	1183	102	0	0	0.02	2011-08-11	2011-07-15	27	1
auglbckammay11	798534	160x600	1183	41	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	761440	728x90	1235	15	0	0	0.02	2011-08-12	2011-07-28	15	1
auglbckammay11	802106	728x90	68	93	0	0	0.02	2011-08-09	2011-07-14	26	1
auglbckammay11	707494	728x90	78	28	0	0	0.02	2011-08-11	2011-07-24	18	1
auglbckammay11	764213	300x250	377	267	0	0	0.02	2011-08-11	2011-07-17	25	1
auglbckammay11	797961	300x250	1183	106	0	0	0.02	2011-08-11	2011-07-16	26	1
auglbckammay11	804828	300x250	1183	16	0	0	0.02	2011-08-09	2011-07-13	27	1
auglbckammay11	787544	300x250	1183	95	0	0	0.02	2011-08-09	2011-07-13	27	1
auglbckammay11	793891	160x600	1183	41	0	0	0.02	2011-08-09	2011-07-15	25	1
auglbckammay11	805065	300x250	1183	66	0	0	0.02	2011-08-08	2011-08-05	3	1
auglbckammay11	770896	300x250	87	24	0	0	0.02	2011-08-10	2011-07-14	27	1
auglbckammay11	781281	728x90	1183	84	0	0	0.02	2011-08-09	2011-07-22	18	1
auglbckammay11	795235	160x600	82	62	0	0	0.02	2011-08-11	2011-07-14	28	1
auglbckammay11	800859	300x250	1183	27	0	0	0.02	2011-08-11	2011-07-28	14	1
auglbckammay11	798718	300x250	1183	25	0	0	0.03	2011-08-04	2011-07-14	21	1
auglbckammay11	800141	300x250	87	17	0	0	0.03	2011-08-11	2011-07-20	22	1
auglbckammay11	734464	728x90	1183	34	0	0	0.03	2011-08-04	2011-07-15	20	1
auglbckammay11	747145	300x250	1183	22	0	0	0.03	2011-08-10	2011-07-22	19	1
auglbckammay11	804678	300x250	1183	47	0	0	0.03	2011-08-12	2011-07-14	29	1
auglbckammay11	770253	160x600	84	183	0	0	0.03	2011-08-05	2011-07-13	23	1
auglbckammay11	782251	120x600	87	40	0	0	0.03	2011-08-10	2011-07-23	18	1
auglbckammay11	783261	728x90	1183	18	0	0	0.03	2011-08-06	2011-07-16	21	1
auglbckammay11	802400	160x600	87	40	0	0	0.03	2011-08-10	2011-07-24	17	1
auglbckammay11	740863	300x250	78	19	0	0	0.03	2011-08-10	2011-08-09	1	1
auglbckammay11	749945	728x90	1	86	0	0	0.03	2011-08-11	2011-07-21	21	1
auglbckammay11	802546	300x250	1183	345	0	0	0.03	2011-08-05	2011-07-21	15	1
auglbckammay11	784878	300x250	1183	49	0	0	0.03	2011-08-12	2011-07-16	27	1
auglbckammay11	803913	728x90	1183	163	1	0	0.03	2011-08-12	2011-07-19	24	1
auglbckammay11	731242	300x250	1	69	0	0	0.03	2011-08-06	2011-07-13	24	1
auglbckammay11	782284	160x600	1183	28	0	0	0.03	2011-08-05	2011-07-19	17	1
auglbckammay11	788777	728x90	1183	59	0	0	0.03	2011-08-12	2011-07-19	24	1
auglbckammay11	800284	300x250	1183	180	0	0	0.03	2011-08-02	2011-07-14	19	1
auglbckammay11	784888	160x600	1183	133	1	0	0.03	2011-08-11	2011-07-13	29	1
auglbckammay11	793633	728x90	1183	27	0	0	0.03	2011-07-25	2011-07-14	11	1
auglbckammay11	803796	300x250	1183	123	1	0	0.03	2011-08-12	2011-07-21	22	1
auglbckammay11	774370	728x90	1183	25	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	783626	728x90	1183	273	2	0	0.03	2011-08-12	2011-07-13	30	1
auglbckammay11	802092	160x600	69	180	0	0	0.03	2011-10-06	2011-07-15	83	1
auglbckammay11	725167	728x90	1	29	0	0	0.03	2011-08-12	2011-08-02	10	1
auglbckammay11	800279	300x250	66	79	0	0	0.03	2011-08-02	2011-07-13	20	1
auglbckammay11	789836	728x90	1183	22	0	0	0.03	2011-08-09	2011-07-18	22	1
auglbckammay11	775502	300x250	1183	147	0	0	0.03	2011-08-09	2011-07-17	23	1
auglbckammay11	804034	728x90	1183	173	0	0	0.03	2011-08-08	2011-07-17	22	1
auglbckammay11	798073	300x250	1183	46	0	0	0.03	2011-08-12	2011-08-10	2	1
auglbckammay11	768028	300x250	1183	38	0	0	0.03	2011-08-06	2011-07-14	23	1
auglbckammay11	738207	160x600	1183	49	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	781383	300x250	1183	62	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	789641	300x250	1183	50	0	0	0.03	2011-07-28	2011-07-14	14	1
auglbckammay11	800630	728x90	87	94	0	0	0.03	2011-08-11	2011-07-23	19	1
auglbckammay11	705594	300x250	1183	127	0	0	0.03	2011-08-09	2011-07-13	27	1
auglbckammay11	798399	728x90	1183	42	0	0	0.03	2011-08-05	2011-07-13	23	1
auglbckammay11	795233	300x250	1183	343	0	0	0.03	2011-08-11	2011-07-13	29	1
auglbckammay11	807533	160x600	1183	111	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	775504	160x600	1183	52	0	0	0.03	2011-08-05	2011-07-13	23	1
auglbckammay11	804042	300x250	1183	41	0	0	0.03	2011-08-11	2011-07-27	15	1
auglbckammay11	794399	300x250	1183	386	0	0	0.03	2011-10-21	2011-07-13	100	1
auglbckammay11	757000	160x600	1183	168	1	0	0.03	2011-08-12	2011-07-17	26	1
auglbckammay11	777724	160x600	1183	78	0	0	0.03	2011-07-25	2011-07-13	12	1
auglbckammay11	789061	728x90	79	75	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	800542	300x250	1183	762	0	0	0.03	2011-08-06	2011-07-16	21	1
auglbckammay11	730521	728x90	1	14	0	0	0.03	2011-08-12	2011-07-13	30	1
auglbckammay11	798532	728x90	1183	73	0	0	0.03	2011-08-09	2011-07-15	25	1
auglbckammay11	770459	300x250	1183	28	0	0	0.03	2011-08-11	2011-07-20	22	1
auglbckammay11	782564	728x90	87	37	0	0	0.03	2011-08-09	2011-07-14	26	1
auglbckammay11	734098	300x250	1	74	0	0	0.03	2011-08-04	2011-07-18	17	1
auglbckammay11	734865	728x90	85	122	0	0	0.03	2011-10-21	2011-07-16	97	1
auglbckammay11	804980	300x250	1183	56	0	0	0.03	2011-08-11	2011-07-13	29	1
auglbckammay11	757043	300x250	1236	81	0	0	0.03	2011-08-12	2011-07-18	25	1
auglbckammay11	801811	728x90	87	32	0	0	0.03	2011-08-09	2011-07-13	27	1
auglbckammay11	784590	160x600	1236	43	0	0	0.03	2011-08-11	2011-07-19	23	1
auglbckammay11	778652	160x600	81	193	0	0	0.03	2011-08-06	2011-07-13	24	1
auglbckammay11	794727	300x250	1183	71	0	0	0.03	2011-08-11	2011-08-05	6	1
auglbckammay11	782398	728x90	1183	60	0	0	0.03	2011-08-11	2011-07-19	23	1
auglbckammay11	790275	300x250	1183	131	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	768440	728x90	1183	48	0	0	0.03	2011-08-11	2011-07-20	22	1
auglbckammay11	803984	300x250	1183	55	0	0	0.03	2011-08-08	2011-07-17	22	1
auglbckammay11	765740	160x600	1183	16	0	0	0.03	2011-08-09	2011-07-14	26	1
auglbckammay11	801012	728x90	87	168	0	0	0.03	2011-08-11	2011-07-13	29	1
auglbckammay11	704964	300x250	1183	68	0	0	0.03	2011-08-11	2011-07-13	29	1
auglbckammay11	789375	300x250	1183	43	0	0	0.03	2011-08-10	2011-07-13	28	1
auglbckammay11	782282	728x90	1183	16	0	0	0.03	2011-08-11	2011-07-14	28	1
auglbckammay11	789803	728x90	1183	56	0	0	0.03	2011-08-09	2011-07-13	27	1
auglbckammay11	759196	728x90	87	43	0	1	0.03	2011-08-12	2011-07-13	30	1
auglbckammay11	795236	300x250	79	85	0	0	0.03	2011-08-12	2011-07-15	28	1
auglbckammay11	775011	728x90	1183	32	0	0	0.03	2011-08-06	2011-07-14	23	1
auglbckammay11	790720	728x90	1183	1168	0	0	0.03	2011-08-12	2011-07-14	29	1
auglbckammay11	793124	300x250	87	171	0	0	0.03	2011-08-10	2011-07-14	27	1
auglbckammay11	769960	160x600	1183	30	0	0	0.03	2011-07-20	2011-07-16	4	1
auglbckammay11	746340	728x90	1	39	0	0	0.03	2011-08-05	2011-07-13	23	1
auglbckammay11	785188	300x250	1183	21	0	0	0.03	2011-08-09	2011-07-18	22	1
auglbckammay11	792867	300x250	1235	157	0	0	0.03	2011-08-09	2011-07-24	16	1
auglbckammay11	761027	728x90	1183	7	0	0	0.03	2011-08-06	2011-07-14	23	1
auglbckammay11	775715	300x250	1183	37	0	0	0.03	2011-08-05	2011-07-14	22	1
auglbckammay11	803520	728x90	1183	58	0	0	0.03	2011-08-11	2011-07-30	12	1
auglbckammay11	768549	728x90	1183	152	1	0	0.03	2011-07-30	2011-07-14	16	1
